fips,hpi2015,hpi2016,hpi2017,hpi2018,hpi2019,hpi2020,hpi2021,pop_2020,state,county,deaths,mortality_rate
36025,148.1304347826088,149.71,152.298695652174,160.0617391304348,168.0639130434783,176.0682608695652,198.8284782608696,44221,New York,Delaware,794,17.955271
36027,140.69375,142.50825,148.97975,157.5960000000001,164.2662499999998,172.0849999999999,196.3265000000001,295398,New York,Dutchess,40789,138.0815
36029,146.7927173913042,153.4607608695651,162.2029347826086,172.9978260869565,181.4160869565216,190.6391304347828,213.3882608695651,952598,New York,Erie,161758,169.80721
36031,159.1738461538462,161.7638461538463,166.2392307692308,172.7484615384616,178.6238461538462,184.8084615384615,202.6207692307693,37326,New York,Essex,1677,44.928467
36033,152.5885714285715,154.8578571428572,159.0550000000001,165.3392857142857,172.065,176.5071428571428,193.4871428571429,47565,New York,Franklin,478,10.049406
36035,159.842,163.6166666666667,167.738,173.6953333333333,178.8866666666667,185.2266666666666,204.582,53132,New York,Fulton,5643,106.20718
36037,139.971304347826,144.0113043478262,150.5530434782608,159.4408695652174,166.6760869565217,174.421304347826,194.6408695652174,58313,New York,Genesee,2066,35.429493
36039,160.1057142857144,163.5778571428571,170.0192857142858,179.8342857142857,189.4950000000001,200.4792857142857,233.5257142857144,47912,New York,Greene,2684,56.019367
36041,162.9157142857143,166.5421428571429,170.3978571428571,177.3064285714286,181.6792857142857,189.2907142857143,208.0842857142857,5073,New York,Hamilton,148,29.174059
36043,150.7673333333333,155.7753333333334,159.5406666666667,167.898,173.2273333333333,181.3833333333333,200.5793333333333,60024,New York,Herkimer,1809,30.137945
36045,166.7286956521739,165.003043478261,164.915652173913,170.0628260869564,176.0106521739131,181.7043478260868,194.9669565217393,116273,New York,Jefferson,316,2.717742
36049,155.5395833333334,158.25875,160.7545833333333,167.9954166666666,173.1891666666666,180.5079166666667,197.8125,26551,New York,Lewis,956,36.006176
36051,133.5011764705882,135.7976470588235,140.7058823529412,147.6835294117648,152.4311764705882,159.7005882352941,176.2858823529412,61728,New York,Livingston,1737,28.13958
36053,147.9059375,151.6778125,155.8409375,163.4459375,168.8759375,177.39375,196.0193749999999,67927,New York,Madison,2590,38.129169
36055,128.1732857142858,130.9834285714286,136.2358571428572,144.3437142857142,149.6501428571429,157.3082857142859,176.0087142857145,757790,New York,Monroe,66544,87.813248
36057,159.339,163.17,167.2485,173.4049999999999,178.5485,184.936,204.1845,49485,New York,Montgomery,2303,46.539356
36059,165.7236046511626,172.8205813953487,183.1650000000002,195.2044186046513,202.9234883720929,209.1134883720931,223.9656976744189,1390559,New York,Nassau,620865,446.4859
36063,141.8118518518518,146.9244444444445,154.8218518518518,164.7007407407408,172.8196296296296,181.4992592592592,203.9833333333333,212125,New York,Niagara,20652,97.357689
36065,150.1715873015872,155.0226984126984,159.0446031746032,167.3885714285715,173.0939682539682,181.4233333333335,200.5541269841269,231575,New York,Oneida,28222,121.8698
36067,143.5165714285715,145.0635714285714,150.4274285714286,157.2181428571428,162.3947142857144,171.558,189.916,474316,New York,Onondaga,45657,96.258614
36069,130.9787096774193,132.9825806451613,138.1574193548387,145.3516129032259,150.1751612903225,157.4312903225806,174.4948387096774,112327,New York,Ontario,6562,58.418724
36071,142.6978333333333,145.6223333333333,151.3118333333334,159.6346666666666,166.0746666666666,172.2869999999999,193.4571666666666,401088,New York,Orange,103690,258.52182
36073,135.4161111111111,138.2816666666667,144.4877777777778,152.5994444444444,158.3516666666667,166.2338888888888,184.8705555555555,40225,New York,Orleans,11383,282.98322
36075,145.5612903225807,147.9025806451613,151.4645161290322,159.2606451612903,163.736129032258,173.1906451612904,190.5654838709676,117440,New York,Oswego,1102,9.3835154
36077,150.3062499999999,153.9233333333333,156.3981250000001,163.3479166666666,168.9427083333334,176.2558333333334,194.1806249999998,58377,New York,Otsego,1412,24.187609
36079,145.1064705882353,147.9229411764706,153.2664705882353,159.8811764705882,164.4688235294118,169.9258823529412,187.2876470588236,97632,New York,Putnam,15986,163.7373
36083,163.1241176470589,166.6491176470589,170.6849999999999,176.2817647058823,181.1808823529411,186.6844117647059,205.63,160900,New York,Rensselaer,10673,66.33313
36087,143.3800000000001,147.5700000000001,153.5900000000001,160.46,166.81,171.58,189.7399999999999,337394,New York,Rockland,127628,378.27585
36091,169.3059259259259,172.2992592592593,176.5129629629629,182.4644444444444,186.9196296296296,194.5918518518519,213.717037037037,235794,New York,Saratoga,3179,13.482107
36093,162.6672727272727,165.1272727272727,169.5718181818182,174.42,179.4572727272727,185.510909090909,205.3563636363637,159315,New York,Schenectady,11090,69.610519
36095,162.4042307692307,165.9565384615385,170.1342307692308,175.9323076923077,181.1396153846154,187.1284615384616,206.9919230769231,29752,New York,Schoharie,320,10.755579
36097,152.31,156.81,159.6399999999999,164.92,169.27,176.4699999999999,189.48,17863,New York,Schuyler,321,17.970106
36099,139.8326666666667,142.3986666666667,146.3953333333333,153.3886666666667,157.7846666666667,165.8206666666666,181.706,33747,New York,Seneca,659,19.527662
36089,164.7503703703703,163.6818518518519,164.3107407407407,169.5988888888888,175.7596296296297,181.0566666666666,194.9144444444447,108554,New York,St. Lawrence,1721,15.853861
36101,149.6312500000001,153.8202500000001,156.9345,162.4455000000001,166.8740000000001,174.062,187.5799999999998,93314,New York,Steuben,11632,124.6544
36103,167.2040178571428,172.6054464285713,180.5908035714289,192.1395535714285,200.7746428571431,209.5960714285719,232.4824107142856,1521950,New York,Suffolk,509117,334.51624
36105,142.7193442622949,141.8622950819671,143.7442622950819,158.9750819672131,165.6832786885246,175.3537704918033,204.5254098360656,78605,New York,Sullivan,8554,108.82259
36107,146.9022222222222,149.6677777777778,150.6027777777778,156.34,162.2166666666666,169.2194444444444,184.5483333333334,48352,New York,Tioga,6578,136.04401
36109,148.5785714285714,152.1733333333333,155.4214285714285,161.0714285714286,166.1652380952381,173.8742857142857,189.2076190476191,99784,New York,Tompkins,495,4.9607153
36111,153.9739130434784,156.7347826086956,163.5065217391303,174.740579710145,184.9556521739129,196.7968115942027,231.8044927536233,181627,New York,Ulster,17963,98.900497
36113,176.6199999999999,179.21,183.54,190.3400000000001,194.18,204.47,223.4799999999999,65618,New York,Warren,7338,111.82907
36115,174.094,176.848,181.13,187.596,191.66,200.99,220.0479999999999,61202,New York,Washington,3087,50.439529
36117,133.1613793103448,134.9924137931035,139.5275862068965,147.0586206896552,151.6955172413793,159.49,176.3703448275862,91193,New York,Wayne,1439,15.77972
36119,152.9496551724137,156.9854022988506,162.469540229885,168.9103448275863,173.1156321839082,177.6275862068966,190.9722988505748,1001431,New York,Westchester,385376,384.82532
36121,138.5307407407407,142.2525925925926,148.554074074074,157.0481481481482,164.2211111111111,171.6866666666666,191.3711111111111,40427,New York,Wyoming,1355,33.517204
36123,137.661875,140.444375,144.89875,151.50625,156.155,163.42,179.215,24720,New York,Yates,1499,60.63916
37001,111.9466666666667,114.9366666666667,119.7833333333334,125.9866666666667,132.2566666666667,137.3933333333333,154.4,171954,North Carolina,Alamance,13585,79.003685
37003,115.41,118.68,123.09,130.29,138.89,144.38,163.03,36482,North Carolina,Alexander,1609,44.103943
37005,115.41,118.68,123.09,130.29,138.89,144.38,163.03,10897,North Carolina,Alleghany,107,9.8192167
37007,122.685,128.8925,136.7125,146.015,154.9075,161.8625,184.665,22033,North Carolina,Anson,1491,67.671219
37009,115.41,118.68,123.09,130.29,138.8899999999999,144.3800000000001,163.03,26580,North Carolina,Ashe,645,24.266365
37011,119.62875,123.67875,128.979375,136.72125,145.443125,151.071875,170.580625,17848,North Carolina,Avery,494,27.678171
37013,117.4714285714285,119.0392857142857,121.3957142857143,126.1992857142858,130.4014285714286,136.0507142857143,152.7342857142857,44690,North Carolina,Beaufort,4912,109.91273
37015,133.435,135.71,139.81,144.64,149.225,156.525,176.755,17862,North Carolina,Bertie,2665,149.19942
37017,131.1305263157895,135.1505263157895,140.1847368421053,147.3257894736842,155.45,163.4768421052632,183.0047368421053,29629,North Carolina,Bladen,2669,90.080666
37019,136.81,143.08,151.34,161.02,171.92,181.06,204.5999999999999,138157,North Carolina,Brunswick,6941,50.239944
37021,149.7757142857143,159.8651428571428,170.4514285714286,182.1057142857143,190.8751428571429,197.6434285714284,222.5717142857143,269694,North Carolina,Buncombe,19030,70.561455
37023,117.5626315789474,121.4936842105263,126.75,134.5242105263158,143.2921052631578,149.1194736842106,168.6642105263158,87577,North Carolina,Burke,8949,102.18436
37025,124.9784210526316,132.4931578947368,142.0315789473684,153.1847368421053,162.7226315789474,170.4342105263158,193.8978947368421,227214,North Carolina,Cabarrus,15202,66.90609
37027,115.41,118.68,123.09,130.29,138.8899999999999,144.3800000000001,163.03,80632,North Carolina,Caldwell,3234,40.108147
37029,153.34,156.55,162.69,167.65,173.18,182.36,206.92,10407,North Carolina,Camden,516,49.582012
37031,128.9,131.56,133.69,139.58,149.2,154.07,172.2800000000001,67724,North Carolina,Carteret,1612,23.802492
37033,113.8007142857143,116.475,121.69,127.2928571428571,133.9342857142857,139.0678571428571,155.7371428571429,22699,North Carolina,Caswell,852,37.534695
37035,116.9846666666667,120.994,126.4306666666666,134.374,143.2293333333333,149.246,168.9993333333333,160892,North Carolina,Catawba,11029,68.549088
37037,118.9427272727273,123.0554545454545,129.4177272727273,136.4668181818182,143.7004545454545,148.949090909091,167.4586363636364,76670,North Carolina,Chatham,12319,160.67563
37039,124.76,130.79,135.6666666666667,143.9816666666667,150.39,157.2866666666667,180.575,28858,North Carolina,Cherokee,1852,64.176315
37041,153.34,156.55,162.69,167.65,173.18,182.36,206.92,13701,North Carolina,Chowan,1464,106.85352
37043,125.286,131.372,136.42,144.806,151.328,158.198,181.484,11142,North Carolina,Clay,430,38.592712
37045,121.4055555555556,127.3444444444444,135.2561111111111,144.8794444444445,154.1805555555555,161.3800000000001,183.9422222222222,99799,North Carolina,Cleveland,11942,119.66051
37047,136.060625,142.03375,149.868125,159.213125,169.746875,178.74,201.750625,50487,North Carolina,Columbus,12176,241.17099
37049,128.9,131.56,133.69,139.58,149.2,154.07,172.2800000000001,100646,North Carolina,Craven,8012,79.605743
37051,125.2482142857143,126.9378571428572,128.6310714285714,133.1425000000001,138.3917857142858,145.2657142857143,160.6382142857144,334391,North Carolina,Cumberland,16660,49.821915
37053,153.34,156.55,162.69,167.65,173.18,182.3600000000001,206.92,28401,North Carolina,Currituck,522,18.379635
37055,153.34,156.55,162.69,167.65,173.18,182.36,206.92,37032,North Carolina,Dare,580,15.66213
37057,113.134705882353,116.3364705882353,121.1782352941176,127.805294117647,134.0705882352941,139.5405882352941,156.8970588235294,169196,North Carolina,Davidson,7802,46.112202
37059,115.53,117.88,122.3366666666667,128.7566666666667,134.7033333333333,140.6866666666667,157.6766666666666,42895,North Carolina,Davie,1544,35.994873
37061,130.1094736842105,133.5494736842105,137.4005263157895,143.9915789473684,152.5694736842105,159.3942105263158,178.2957894736842,48657,North Carolina,Duplin,10307,211.82974
37063,131.8004545454546,139.715,151.5813636363636,164.4631818181819,174.1304545454545,179.774090909091,202.9713636363636,325561,North Carolina,Durham,20839,64.009506
37065,113.53,114.8699999999999,116.93,121.6300000000001,125.27,130.69,146.59,48777,North Carolina,Edgecombe,8320,170.57219
37067,115.0154761904763,117.9840476190476,122.1059523809524,129.4216666666666,135.0704761904762,141.4047619047619,158.3457142857143,383166,North Carolina,Forsyth,20590,53.7365
37069,124.2966666666667,129.2783333333333,135.88,143.3966666666667,150.6616666666667,156.04,175.84,69115,North Carolina,Franklin,6918,100.09405
37071,121.041,127.0505,135.3985,145.523,155.2135,162.7805,185.565,228514,North Carolina,Gaston,19452,85.123886
37073,153.34,156.55,162.69,167.65,173.18,182.36,206.92,10448,North Carolina,Gates,811,77.622513
37075,137.91,145.34,154.5,164.59,173.84,180.07,203.3,8035,North Carolina,Graham,880,109.52084
37077,126.45,132.16,139.67,147.75,155.74,161.11,181.69,61060,North Carolina,Granville,8947,146.528
37079,123.5725,126.0466666666667,128.6016666666667,134.2775,141.7683333333333,146.8633333333333,164.5008333333333,20440,North Carolina,Greene,2157,105.52837
37081,112.7105769230769,116.4767307692308,120.7848076923077,127.7403846153847,133.7038461538461,139.1225000000001,156.0753846153847,539498,North Carolina,Guilford,40293,74.686096
37083,113.53,114.87,116.93,121.63,125.27,130.69,146.59,48521,North Carolina,Halifax,4001,82.459145
37085,124.8285,128.732,133.934,140.381,147.2465,153.0895000000001,171.311,133779,North Carolina,Harnett,12140,90.746681
37087,137.91,145.34,154.5,164.59,173.8399999999999,180.07,203.3,62223,North Carolina,Haywood,5304,85.241791
37089,137.91,145.34,154.5,164.5900000000001,173.84,180.0700000000001,203.3000000000001,116541,North Carolina,Henderson,14819,127.15697
37091,133.435,135.71,139.81,144.64,149.225,156.525,176.755,21470,North Carolina,Hertford,5172,240.89427
37093,124.82,126.34,127.79,132.11,137.15,143.94,159.01,52240,North Carolina,Hoke,3558,68.108727
37095,119.2171428571429,120.8242857142857,123.4671428571429,128.2042857142857,132.1142857142857,138.0714285714286,155.2085714285714,4551,North Carolina,Hyde,562,123.48934
37097,117.8366666666667,121.8190476190476,127.3895238095238,135.0838095238095,143.0390476190476,149.1704761904762,168.73,187683,North Carolina,Iredell,6380,33.993488
37099,137.91,145.34,154.5,164.59,173.84,180.07,203.3,42231,North Carolina,Jackson,1379,32.653736
37101,126.7491304347826,132.1995652173913,139.2021739130435,146.9613043478261,154.5586956521739,160.0717391304348,180.1273913043478,217787,North Carolina,Johnston,12762,58.598537
37103,128.9,131.56,133.69,139.58,149.2,154.07,172.28,9147,North Carolina,Jones,2080,227.39696
37105,120.6516666666667,123.265,127.82,133.0616666666666,139.6083333333333,145.3316666666667,161.925,63428,North Carolina,Lee,3666,57.797817
37107,128.9,131.56,133.69,139.58,149.2,154.07,172.28,55050,North Carolina,Lenoir,6263,113.7693
37109,120.2757142857143,125.8985714285714,133.6714285714285,143.3585714285715,152.8742857142857,160.13,182.3242857142857,87206,North Carolina,Lincoln,2377,27.257299
37113,136.1566666666667,143.4,151.9888888888889,161.8422222222222,170.7133333333333,177.0322222222222,200.27,37092,North Carolina,Macon,908,24.479671
37115,137.91,145.34,154.5,164.59,173.84,180.07,203.3,21228,North Carolina,Madison,896,42.208405
37117,116.8475,118.3433333333333,120.7433333333334,125.465,129.2625,134.9958333333334,151.6175,21953,North Carolina,Martin,2600,118.43484
37111,131.956,138.44,146.494,155.893,164.944,171.073,193.345,44580,North Carolina,McDowell,4583,102.80395
37119,132.8830555555557,143.4748611111112,155.5345833333332,168.9133333333332,178.2390277777779,186.3270833333332,211.1883333333334,1116788,North Carolina,Mecklenburg,70111,62.779148
37121,137.91,145.34,154.5,164.59,173.84,180.07,203.3,14906,North Carolina,Mitchell,632,42.399033
37123,114.3041666666667,117.39,122.2491666666667,128.4175,134.8425,140.2466666666667,157.515,25719,North Carolina,Montgomery,5468,212.60547
37125,118.7463636363636,120.9395454545455,124.16,129.3040909090909,135.0318181818182,140.9945454545455,156.9668181818182,100267,North Carolina,Moore,7537,75.169296
37127,115.145,117.0312499999999,119.7725,124.895,129.07875,134.4925,150.9775,95148,North Carolina,Nash,10116,106.31858
37129,136.81,143.08,151.34,161.02,171.92,181.06,204.5999999999999,226307,North Carolina,New Hanover,6736,29.764877
37131,113.53,114.8699999999999,116.93,121.6300000000001,125.27,130.69,146.59,17435,North Carolina,Northampton,4316,247.54803
37133,130.2183333333334,133.48,136.6316666666667,143.1533333333333,152.9866666666667,158.5683333333333,177.6666666666667,204937,North Carolina,Onslow,4842,23.626774
37135,123.1833333333333,128.42,136.1416666666667,144.6366666666667,152.54,157.8966666666667,177.86,143583,North Carolina,Orange,12340,85.943321
37137,128.9,131.56,133.69,139.58,149.2,154.07,172.28,12303,North Carolina,Pamlico,413,33.56905
37139,153.34,156.55,162.69,167.65,173.18,182.36,206.92,40577,North Carolina,Pasquotank,5843,143.99783
37141,136.81,143.08,151.34,161.02,171.92,181.06,204.5999999999999,60642,North Carolina,Pender,1780,29.352594
37143,153.34,156.55,162.69,167.65,173.18,182.36,206.92,13016,North Carolina,Perquimans,681,52.320221
37145,121.048,125.602,132.126,139.326,146.708,151.9840000000001,171.062,39187,North Carolina,Person,1482,37.818665
37147,116.2030434782609,117.7726086956521,119.8447826086957,124.7517391304348,129.4317391304348,134.7560869565218,151.0578260869566,170378,North Carolina,Pitt,5884,34.534977
37149,136.2944444444445,143.5977777777778,152.5844444444444,162.5488888888889,171.7222222222222,178.0044444444444,201.1877777777778,19383,North Carolina,Polk,1878,96.889023
37151,112.6954166666667,115.5579166666667,120.5533333333333,126.5141666666667,132.9341666666666,138.0695833333334,154.9400000000001,144418,North Carolina,Randolph,11869,82.185043
37153,121.6016666666666,123.4891666666667,125.7883333333333,130.5791666666667,135.9266666666667,142.3033333333334,157.8575,42916,North Carolina,Richmond,4238,98.751045
37155,124.82,126.34,127.79,132.1100000000001,137.15,143.94,159.01,116305,North Carolina,Robeson,16063,138.11101
37157,114.0161538461539,116.5430769230769,121.5492307692308,127.3146153846154,133.45,138.8369230769231,155.4246153846154,91188,North Carolina,Rockingham,2634,28.88538
37159,121.18,126.7977272727273,134.329090909091,143.5031818181818,152.2509090909091,159.2704545454546,181.2745454545454,147148,North Carolina,Rowan,19938,135.49623
37161,126.1911111111111,132.6511111111111,141.0755555555555,150.9583333333334,160.3011111111111,167.3238888888889,190.2372222222222,64479,North Carolina,Rutherford,9315,144.46564
37163,129.387619047619,132.7171428571428,136.7614285714286,143.1233333333334,150.3957142857143,158.0809523809524,176.377619047619,59078,North Carolina,Sampson,5254,88.933273
37165,124.82,126.34,127.79,132.11,137.15,143.94,159.01,34141,North Carolina,Scotland,3705,108.52055
37167,122.3161538461539,128.4792307692308,136.4176923076923,145.9046153846154,154.9761538461538,162.0684615384616,184.8669230769231,62638,North Carolina,Stanly,9388,149.87708
37169,115.611875,117.528125,122.080625,128.040625,132.8137500000001,138.975,155.1425,44565,North Carolina,Stokes,1555,34.892853
37171,115.5346153846154,117.8492307692308,122.3076923076923,128.6976923076923,134.5423076923077,140.5446153846154,157.4707692307692,71372,North Carolina,Surry,4875,68.3041
37173,137.91,145.34,154.5,164.59,173.84,180.07,203.3,14099,North Carolina,Swain,637,45.180508
37175,137.91,145.34,154.5,164.59,173.8399999999999,180.07,203.3,33046,North Carolina,Transylvania,1121,33.922413
37177,140.07,142.6566666666667,147.4366666666667,152.31,157.21,165.1366666666667,186.81,3239,North Carolina,Tyrrell,417,128.74344
37179,124.0414285714286,130.6921428571429,138.7428571428571,148.1807142857143,156.8921428571428,163.7792857142857,186.7692857142857,239443,North Carolina,Union,11972,49.999374
37181,126.45,132.16,139.67,147.75,155.74,161.11,181.69,42535,North Carolina,Vance,10088,237.16939
37183,133.3085245901638,141.0599999999999,150.4659016393443,159.7816393442623,168.2042622950818,173.7018032786885,195.4509836065575,1130685,North Carolina,Wake,43688,38.638523
37185,122.9263636363636,127.4445454545455,133.4681818181818,140.6263636363636,147.43,152.8136363636364,172.1172727272727,18598,North Carolina,Warren,1382,74.309067
37187,137.416,139.878,144.386,149.242,154.016,161.692,182.788,10976,North Carolina,Washington,1425,129.82872
37189,115.41,118.68,123.09,130.29,138.89,144.38,163.03,54117,North Carolina,Watauga,642,11.863185
37191,123.3225,127.035,131.7525,138.24375,144.98125,150.47875,168.90375,117266,North Carolina,Wayne,14914,127.18094
37193,115.4178260869565,118.6278260869565,123.0408695652174,130.19,138.616956521739,144.1391304347827,162.6808695652175,65904,North Carolina,Wilkes,6257,94.941124
37195,114.9655555555555,116.7911111111111,119.4566666666667,124.5322222222223,128.6555555555555,134.0700000000001,150.49,78807,North Carolina,Wilson,10954,138.9978
37197,115.5128571428571,117.9942857142857,122.4442857142857,128.9757142857143,135.3014285714286,141.2142857142857,158.4414285714286,37246,North Carolina,Yadkin,2063,55.388496
37199,137.91,145.34,154.5,164.59,173.84,180.07,203.3,18490,North Carolina,Yancey,194,10.492158
38001,266.654,260.316,258.278,261.792,268.012,269.718,278.064,2187,North Dakota,Adams,34,15.546411
38003,188.4742105263158,195.0863157894737,200.4605263157895,202.2052631578948,209.9847368421053,211.9336842105263,223.3194736842105,10847,North Dakota,Barnes,893,82.326912
38005,209.84,219.31,223.3200000000001,220.3699999999999,224.3499999999999,229.3699999999999,236.5300000000001,5931,North Dakota,Benson,1329,224.07689
38007,279.1399999999999,270.67,267.71,271.97,279.06,280.6300000000001,288.1199999999999,933,North Dakota,Billings,0,0
38009,228.0371428571429,228.0235714285714,227.2171428571429,228.242857142857,230.1092857142857,234.76,243.1771428571428,6384,North Dakota,Bottineau,1539,241.07143
38011,279.14,270.67,267.71,271.97,279.06,280.63,288.12,2984,North Dakota,Bowman,234,78.418228
38013,233,230.4,228.28,230.3899999999999,231.68,236.23,244.99,2208,North Dakota,Burke,133,60.235508
38015,215.57375,217.8975000000001,220.0550000000001,220.32,224.0525000000001,226.3162500000001,238.0787500000001,98594,North Dakota,Burleigh,11068,112.25835
38017,173.7351219512195,183.0514634146342,187.9214634146341,192.0692682926828,197.1178048780487,198.9834146341463,209.9780487804876,184874,North Dakota,Cass,20271,109.64765
38019,196.8177777777778,206.2655555555555,209.9477777777778,209.1533333333333,212.4833333333333,216.1922222222222,225.1244444444445,3694,North Dakota,Cavalier,176,47.644829
38021,204.313,208.152,213.804,212.79,222.969,225.258,236.912,4971,North Dakota,Dickey,1580,317.84351
38023,316.4333333333333,297.0555555555556,293.8244444444445,305.4177777777778,322.2855555555555,330.6966666666667,338.5955555555556,2212,North Dakota,Divide,121,54.701626
38025,283.2757142857142,273.4871428571429,270.5042857142857,275.6764285714287,283.9407142857143,286.4328571428572,293.9935714285713,4100,North Dakota,Dunn,527,128.53659
38027,208.8885714285714,215.6971428571428,220.4357142857143,218.0685714285714,224.92,228.8,237.91,2320,North Dakota,Eddy,412,177.58621
38029,215.801,218.098,220.154,220.472,224.006,226.267,238.031,3293,North Dakota,Emmons,947,287.57971
38031,207.9371428571428,212.0842857142857,217.5514285714285,215.7671428571428,225.49,228.23,239.29,3388,North Dakota,Foster,734,216.64699
38033,279.14,270.67,267.71,271.97,279.06,280.63,288.12,1720,North Dakota,Golden Valley,0,0
38035,186.4,195.83,199.25,200.18,202.9899999999999,205.65,216,73126,North Dakota,Grand Forks,4144,56.669312
38037,229.196,229.254,229.982,231.258,234.868,236.982,247.896,2289,North Dakota,Grant,405,176.93315
38039,202.191,206.647,212.07,211.308,220.7,223.019,234.537,2297,North Dakota,Griggs,181,78.798431
38041,263.5325,257.7275,255.92,259.2475000000001,265.25,266.99,275.55,2467,North Dakota,Hettinger,216,87.555733
38043,210.044,213.0186666666667,217.646,216.6213333333333,225.184,227.5146666666667,239.2406666666667,2387,North Dakota,Kidder,389,162.96606
38045,202.5323076923077,206.683076923077,212.3038461538462,211.6,221.5092307692308,223.76,235.3838461538462,4101,North Dakota,LaMoure,986,240.42917
38047,209.8925,212.885,217.58,216.52,225.215,227.5475,239.2725,1890,North Dakota,Logan,351,185.71428
38049,230.684,229.291,227.784,229.388,230.947,235.5439999999999,244.1439999999999,5311,North Dakota,McHenry,1499,282.24438
38051,209.135,212.2166666666667,217.25,216.0133333333333,225.37,227.7116666666667,239.4316666666667,2511,North Dakota,McIntosh,661,263.24173
38053,321.932,302.4710000000001,299.099,310.389,327.439,334.5700000000001,342.174,14776,North Dakota,McKenzie,652,44.12561
38055,225.76,225.2888888888889,224.8444444444445,226.2522222222221,228.1866666666666,231.7144444444444,241.8122222222222,9756,North Dakota,McLean,1288,132.02132
38057,237.52,236.1566666666667,236.27,238.0433333333334,242.2333333333333,244.2566666666667,254.6,8348,North Dakota,Mercer,453,54.264496
38059,230.5833333333333,230.4044444444445,231.03,232.3888888888889,236.0955555555555,238.1944444444445,249.0133333333333,33313,North Dakota,Morton,6498,195.05899
38061,244.5523076923077,239.6292307692308,237.3553846153847,240.7784615384615,244.2253846153846,249.31,257.9507692307691,9807,North Dakota,Mountrail,1057,107.78016
38063,197.0545454545454,206.5027272727272,210.1909090909091,209.3572727272727,212.6990909090909,216.4318181818182,225.3318181818182,2993,North Dakota,Nelson,595,198.7972
38065,216.71,218.9,220.55,221.08,223.82,226.07,237.84,1869,North Dakota,Oliver,136,72.766182
38067,186.4000000000001,195.83,199.25,200.18,202.99,205.6500000000001,216,6823,North Dakota,Pembina,348,51.003956
38069,215.63,222.0825,224.56,222.8749999999999,226.1825,231.085,238.6450000000001,3968,North Dakota,Pierce,675,170.11089
38071,208.375,217.8425,221.815625,219.1081249999999,223.015,227.8874999999999,235.2468750000001,11573,North Dakota,Ramsey,908,78.458481
38073,177.5563636363636,186.08,191.2627272727273,194.909090909091,201.0345454545454,202.7490909090909,213.9499999999999,5690,North Dakota,Ransom,496,87.170471
38075,233,230.4,228.28,230.3899999999999,231.68,236.23,244.99,2273,North Dakota,Renville,440,193.57677
38077,174.5500000000001,183.5999999999999,188.73,192.9000000000001,198.5700000000001,200.2199999999999,211.3699999999999,16527,North Dakota,Richland,750,45.380287
38079,209.84,219.31,223.32,220.3699999999999,224.3499999999999,229.3699999999999,236.53,12195,North Dakota,Rolette,1299,106.51907
38081,177.5563636363636,186.08,191.2627272727273,194.909090909091,201.0345454545454,202.7490909090909,213.9499999999999,3836,North Dakota,Sargent,296,77.163712
38083,220.1566666666666,221.3833333333334,222.9733333333333,223.1122222222222,227.9922222222222,231.6088888888888,241.5088888888889,1267,North Dakota,Sheridan,109,86.029991
38085,216.71,218.9,220.55,221.08,223.82,226.07,237.84,3882,North Dakota,Sioux,694,178.77383
38087,279.1399999999999,270.67,267.71,271.97,279.06,280.6300000000001,288.1199999999999,695,North Dakota,Slope,0,0
38089,279.1399999999999,270.67,267.71,271.9700000000001,279.06,280.6300000000001,288.1199999999999,33828,North Dakota,Stark,3882,114.757
38091,182.9427272727273,191.6390909090909,196.0445454545454,198.2181818181818,203.0436363636364,205.2172727272727,216.0545454545454,1787,North Dakota,Steele,71,39.731392
38093,207.6199999999999,210.8800000000001,216.5900000000001,215,225.68,228.04,239.75,21556,North Dakota,Stutsman,3144,145.85266
38095,209.84,219.31,223.32,220.3699999999999,224.3499999999999,229.3699999999999,236.5300000000001,2147,North Dakota,Towner,590,274.80206
38097,180.9307692307693,190.1853846153846,194.3946153846154,196.82,200.95,203.1438461538461,213.8630769230769,7988,North Dakota,Traill,786,98.397598
38099,190.3066666666667,199.7433333333333,203.2616666666667,203.545,206.5499999999999,209.6033333333334,219.4216666666667,10524,North Dakota,Walsh,913,86.754089
38101,233,230.3999999999999,228.28,230.39,231.68,236.2299999999998,244.9899999999998,69923,North Dakota,Ward,8830,126.28177
38103,210.475,215.3166666666667,219.8075,218.0725,225.7366666666667,229.1658333333333,239.1133333333334,3971,North Dakota,Wells,214,53.890709
38105,348.5230769230769,322.6923076923077,319.0338461538462,334.2746153846153,357.1338461538462,367.03,374.5976923076923,41184,North Dakota,Williams,2035,49.412392
39001,118.1438461538462,121.2669230769231,124.9923076923077,129.9184615384615,136.0338461538461,141.7215384615385,155.6,27440,Ohio,Adams,1146,41.763847
39003,113.15,116.8365217391304,121.1247826086957,126.7152173913044,132.3486956521739,137.8534782608696,151.4717391304347,102107,Ohio,Allen,14816,145.10269
39005,102.1605,105.818,109.706,115.108,120.3855,125.4195,138.097,52468,Ohio,Ashland,2226,42.425861
39007,100.1413636363636,102.6936363636363,106.89,111.7454545454545,116.4422727272728,120.805,132.9145454545455,97516,Ohio,Ashtabula,11251,115.37594
39009,129.1678947368421,130.6363157894738,136.4221052631579,141.1326315789474,144.538947368421,148.2573684210525,162.4284210526316,62371,Ohio,Athens,601,9.6358881
39011,112.1515,115.8195,120.231,125.974,131.7435,137.26,151.0304999999999,46461,Ohio,Auglaize,3528,75.934654
